,site_id,pv_id,lat,lon,1,2,3,4,5,6,7,8,9,10,11,12
3,3020000,PA00110,41.4750376,-79.44546419,0.039250113,-0.012177338,0.022384094,0.003159238,0.063267999,-0.059825156,0.040518844,0,0,-0.161204106,-0.052667222,0.078745862
4,3592000,AL05903,34.39866661,-87.98793911,-0.063950164,0.085120936,-0.070020591,-0.008187654,-0.087527233,-0.080236036,0,0,0,0,0.077610907,-0.027914557
7,6670500,WY01496,42.17066253,-104.6973797,0,0,0,0.038260036,-0.005492544,-0.017012898,0.037626927,-0.020807303,0,-0.001436218,-0.048254872,-0.067895672
8,1184000,CT00583,41.988617,-72.60346926,0.034847891,-0.025557469,-0.048626705,0.025239476,-0.103698934,-0.001978303,0,0.080320351,0.052007064,0.008565256,0.030402579,0.074031185
10,3400800,KY03061,36.75166341,-83.25657005,0.008657516,0.001409723,0.061610253,-0.012540961,0,0,-0.003190908,0,0,-0.00692209,-0.020939927,-0.025640351
11,1342602,NY00953,43.10639,-75.20834,0.043606285,-0.025100486,-0.072935986,-0.05512823,0.021604717,-0.077328238,0,0.139557265,0.09583901,-0.113706768,0.046266136,0.027247292
12,9419800,NV10153,36.12065721,-114.9102765,-0.819376347,-0.763910881,-0.740234551,-0.689785735,-0.750457643,-0.764378519,-0.640326251,-0.698688614,-0.647445845,-0.748985886,-0.853112815,-0.796146305
14,3282060,KY01205,37.60163041,-83.83265398,-0.101579645,-0.018840312,0.031296797,-0.055314385,-0.01469005,0.021461493,-0.014245318,-0.054473519,0,0,0.082888699,-0.079943969
15,1091500,NH00002,43.09355473,-71.65996233,0.065273259,-0.056838346,-0.000640304,-0.001674106,-0.149815351,-0.003015712,0,-0.020492899,-0.098428048,-0.122533403,0.033969397,-0.016121239
16,3282290,KY01203,37.78452214,-84.10328751,-0.068188497,-0.054204241,-0.01119658,-0.030917256,-0.043334874,0,-0.016522538,0.093969046,0.075827624,0.111640087,0.008593862,-0.112995653
18,1315000,1787,43.75577387,-74.275498,-0.037638636,0.12384021,-0.022418149,0.073841415,-0.04136911,0.20838344,0.049164409,0.05708294,0.086671298,-0.08208912,-0.035771245,-0.037239125
19,4108660,MI00619,42.46480853,-85.74945551,0.036865688,0,-0.098822172,-0.012903859,-0.133745489,-0.047532355,0.008434882,0.090971111,0.042613701,0.014934185,0.020817128,0.109996526
20,3284500,KY01201,37.74576434,-84.58728285,0.064451294,0.043117001,0.007785396,0.056920605,0.110349371,0,0,0,-0.065980999,0,-0.044273042,0.183558003
21,3284230,KY01202,37.84321867,-84.44046271,-0.080640184,-0.006003257,-0.015381465,0.003842157,-0.04779349,0,0,0.104640386,-0.043077233,0.094403858,0.011450001,-0.133582393
25,3321500,KY03002,37.85831301,-87.41062104,0,0.177228079,-0.065409803,0.015259151,-0.03175982,0,-0.01814494,-0.02382142,0,0.05830986,-0.028979817,-0.179586822
26,3287250,KY01198,38.05201874,-84.83054111,-0.049337411,-0.036406354,0.063758389,-0.025326145,-0.012892538,-0.011536173,-0.052073471,-0.031337664,0,0,0.056736866,-0.078048389
27,4235600,NY00954,43.059751,-76.83772739,-0.008636402,-0.031198034,-0.029982163,0.097761182,0.124639197,-0.053787292,0.111737854,0.014964362,0.047088514,-0.15682892,-0.088800678,-0.055097375
29,2469761,AL01431,31.75747968,-88.12944571,0.097855374,0.11119182,0.068082751,-0.046312384,-0.130095852,-0.023441458,-0.068613104,0,0,-0.017049114,0.002058491,-0.063730843
31,10344500,55,39.39009,-120.0955,-0.014314214,-0.01511842,-0.023243841,-0.008093194,0.026015777,-0.075736447,-0.039521545,0.056978986,0.016297022,0,-0.161729126,0.012302954
32,2243960,FL00156,29.50861709,-81.80572505,0.03238136,0.010493464,0.096034753,-0.077170847,0.040896282,-0.086007832,0.030945129,0.040638779,0.055085006,-0.024964441,-0.043171487,-0.094610733
35,5018000,MT82932,48.8521,-113.4159,0,0,0,0,-0.205522077,0.060961052,0.029135068,0.024591696,0.060612808,0,0,0
36,1123600,1843,42.08194533,-72.05919147,0.034724743,0.043948271,0.051203469,0.068720399,0.107959008,-0.118897529,-0.043949601,0,0,0,-0.054164605,0.039538032
40,2467000,AL01430,32.52065708,-87.87883184,0.003943979,-0.020161921,-0.072835519,-0.056941526,-0.03202305,0,0,0,0,-0.027911492,-0.009130311,-0.005686916
42,3287000,KY01199,37.92672034,-84.82159285,-0.058865908,-0.041395457,0.044649015,-0.030833465,-0.032420437,0.008689465,-0.070529413,-0.030120572,0,0,0.069548259,-0.07252069
43,3282120,KY01204,37.67724554,-83.94808865,-0.06143983,-0.040239586,-0.008858651,-0.022066654,-0.038809004,0,0.065683982,0.094928637,-0.064417048,0.106615407,0.008864394,-0.102717952
44,1354500,NY00962,42.87811653,-74.04201653,0.06609824,-0.018863587,-0.028696224,0.060183919,0.089905681,0.113242427,-0.007674198,0.082250687,-0.010898603,0.193286283,0.037503722,-0.057508253
45,3090500,OH00032,41.04614954,-81.00249105,-0.006986467,0.036094147,-0.117948959,0.078153086,0.016052858,0.061559936,-0.006823713,0.001922795,0,0,-0.036148962,-0.016203206
46,3150000,OH00698,39.73262061,-81.90871632,-0.022699233,-0.036506369,-0.069571257,-0.01932373,-0.070674207,0.001498923,-0.115839745,0.082580439,0,0.076663914,-0.036774435,-0.051460763
48,5454500,IA03064,41.65791354,-91.5409205,0,0,0.001712143,-0.075284505,0.003623141,0.014229623,0.037260153,0,0,0,0,0
52,14155500,300,43.78679293,-122.9547658,-0.049748668,0.067193674,-0.005710977,-0.089500131,-0.004581033,-0.066420962,-0.066411862,0,-0.079830139,0.206460018,-0.059150873,0
53,1328770,1230,43.18833,-73.58334,0.017938655,-0.199510101,-0.185647355,-0.017923742,-0.111028201,-0.222587701,-0.145895301,-0.046531469,-0.064895444,-0.251228687,-0.11773813,-0.045628234
55,7263012,AR00158,34.95197915,-93.16036063,0,0.180549834,0,0.116100374,-0.024106367,-0.036180076,0,0.17310251,0,0,0.027974199,-0.10420019
57,3086000,PA00126,40.50333787,-80.08930625,0.007059816,-0.111554168,0.022969813,-0.033173225,-0.080142366,0.068683353,0.055412256,-0.011187913,-0.085144523,0,0.009101001,-0.019007157
58,8401500,NM00500,32.54783,-104.3781,0,0.116726107,0.111292225,0.002771544,0.037191948,-0.026107476,-0.047596829,-0.000952944,-0.007524802,-0.004969581,0,0
59,8403500,NM00132,32.49074942,-104.2521162,0,0,0,-0.049943159,-0.049792769,-0.016503123,0.020649176,-0.058269819,0.005277992,-0.001880093,0,0
60,2105500,NC00206,34.83539581,-78.82302352,-0.123155612,0.068106558,-0.128239642,0.043199267,0.047478156,0.039867066,0.00643595,-0.049990413,0.064370768,0.050317304,0.052604589,0.011232052
63,14170000,OR00016,44.12005533,-123.3021609,-0.092943455,-0.037992941,0.072102192,-0.058846108,-0.059752473,0,0,0,0,0.056486002,-0.115798092,0.118343092
64,14162200,OR00013,44.1711628,-122.3276174,-0.162249385,0,-0.181313585,-0.089219327,0.053469552,-0.091219655,0,0,-0.037077334,0.256758138,0.058237802,0.338604404
65,6017000,MT82919,45.13004,-112.7406,0,-0.053018621,-0.015739741,-0.024405877,0.070796017,0.061673432,0.10739964,0.100176098,0.081175107,-0.074279654,0,0
66,2304500,FL00169,28.02462416,-82.42840625,0,0,0,0,0,0.086040899,-0.009161787,0.032732586,-0.057875042,0.048245128,0,-0.044760072
67,9429000,AZ10314,33.73190075,-114.5118585,0.092029249,0.379934621,0.413329155,0.317799467,0.262642699,0.071631078,0.005651572,0.080332933,0.231433534,0.263271233,0.393675953,0.234937434
68,6875900,KS00021,39.47786641,-98.31482202,-0.09513415,0,0,0,0.010137295,-0.019370522,0,0.082993859,-0.087053883,0.050093326,0,0.091005919
69,3049500,PA00114,40.6135564,-79.71762305,0.040851219,-0.064709009,0.058813237,-0.008862501,-0.034255316,0.068445321,0.062424848,-0.06675418,0,0,0.076012861,-0.016817388
70,1541200,PA00003,40.95209,-78.52301839,0.034198823,0.072425656,-0.028737529,0.012334298,-0.074551822,-0.008217812,0.02121858,0,0,-0.110763726,0.039543275,-0.055057558
71,1166500,MA00963,42.6325426,-72.1229774,-0.071139247,-0.055290855,-0.084715035,-0.059323547,-0.079865787,-0.015291269,0.013216611,0,0,0.04138062,-0.115627208,0.050539817
73,4247000,NY00410,43.27057007,-76.20613219,0.088157835,-0.020141343,-0.065343779,0.012108157,-0.022606726,0.120758187,0.100291782,0.024124328,0.089854224,-0.021062658,-0.102542297,-0.094782681
75,3249500,KY03055,38.11760167,-83.53235945,0,0,0,0,0,0,0,0,0,0,0,0
76,1188090,CT00378,41.79868627,-72.93143393,0.015526673,0.00021103,-0.111732251,0.080150285,-0.017238586,0.067124321,0.061963961,-0.036601212,0,0.122140652,0,-0.013269095
77,2105769,NC00182,34.40473468,-78.29330392,-0.078864978,0.083688551,-0.124252497,0.119081467,0.094284859,-0.017023329,0.047849913,-0.089768704,0,0,0,-0.025282905
79,9426000,AZ82203,34.23286575,-113.6013129,0,0,-0.456216072,0,0,0.181622989,0.44127032,0,0,0.003620856,0.036505404,0.071127258
80,5463050,IA01213,42.53940853,-92.44878063,-0.049713052,0.069152725,0.049243115,0.088351972,-0.109224282,-0.013200835,-0.005143079,0,0,0.027986458,0,0
83,3320000,KY03003,37.53140468,-87.26479544,0.090382251,0.123079289,-0.064154515,-0.02361829,0.078755468,-0.066194064,-0.078075616,0.049512817,0,0.043169062,0.005294464,0.036429335
84,1347000,1201,43.01417,-74.78416,-0.021589059,-0.052676837,-0.083403893,0.004421313,-0.11263464,-0.08130806,0,-0.00723729,0.089114346,-0.135421799,-0.038553341,-0.056161986
85,3039000,PA00102,40.71402307,-79.50829225,-0.074075685,0.023453496,-0.058860447,0.096643474,0.04168657,0.156734903,-0.069070988,0.002323643,-0.027483134,0,0,-0.035753532
86,2341460,647,32.46965828,-84.99665091,0,0,-0.062179028,-0.130260822,-0.036851212,-0.017004063,0.110038369,0.125306563,0.229358556,0.128008521,0.080203196,-0.111925315
88,5464730,IA01270,41.94449167,-91.63053503,0.026089102,-0.061055986,-0.002304843,-0.040311167,-7.75E-05,-0.023009264,0.043759374,0,0.012159306,0.069935644,-0.015457892,0.03490706
90,1153000,898,43.3389236,-72.50748553,0.126985721,-0.047338407,-0.020339787,0.077005336,-0.11014849,0,0,0.06179691,0.105880387,-0.029110116,0.017836236,0.014945144
103,3111500,OH01102,40.21553154,-80.96267172,0.003260112,0.050289504,-0.03228242,0.019071876,-0.028969919,-0.007436744,-0.066187318,-0.054900666,-0.052179504,0.017614234,-0.036789942,0.014499016
105,3056000,WV09101,39.31293794,-80.03392405,0.043466925,0.074561548,-0.060672408,0.056322521,0.014030712,0.020803766,0.039350875,0,0,-0.007910292,-0.036837314,0.049412639
106,5430500,WI00296,42.66939773,-89.03152557,-0.101466362,-0.033651878,0.010755626,0.115619472,-0.075384011,-0.067836702,0.025554365,0.051577912,0.013951535,0.085619522,-0.02654453,-0.010709853
107,1113895,RI00809,41.97145353,-71.47084333,-0.06414373,-0.040052699,-0.132673556,-0.056740815,0.015457713,0.006530555,-0.047057974,-0.031173228,-0.029896481,-0.111658698,0.081636554,-0.063882915
108,5378500,WI00589,44.16216,-91.81022,0.027193317,-0.03455295,0.005869341,-0.041039543,-0.049065161,0.024659262,0.007222695,0.002242513,0.077469448,-0.165025942,0.015499368,-0.024149708